program,month,spend,quarter,state,device,leads,started_apps,predicted_submitted_apps,lead_track,id
program_a,01-2022,1656.0,01-2022,florida,desktop,26.0,6.0,0.62,paid_facebook,300
program_a,01-2022,776.0,01-2022,louisiana,,11.0,2.0,0.69,paid_facebook,301
program_a,01-2022,2345.0,01-2022,connecticut,tablet,44.0,8.0,1.67,paid_facebook,302
program_a,01-2022,2021.0,01-2022,,desktop,20.0,3.0,0.29,paid_facebook,303
program_a,01-2022,2438.0,01-2022,district of columbia,mobile,29.0,5.0,1.63,paid_facebook,304
program_a,01-2022,1455.0,01-2022,montana,tablet,19.0,3.0,0.95,paid_facebook,305
program_a,01-2022,1041.0,01-2022,new hampshire,tablet,14.0,2.0,0.75,paid_facebook,306
program_a,01-2022,812.0,01-2022,utah,mobile,9.0,2.0,0.32,paid_facebook,307
program_a,01-2022,1101.0,01-2022,wisconsin,tablet,13.0,2.0,0.2,paid_facebook,308
program_a,01-2022,1141.0,01-2022,mississippi,tablet,22.0,5.0,1.6,paid_facebook,309
program_a,01-2022,1821.0,01-2022,north dakota,desktop,33.0,4.0,0.39,paid_facebook,310
program_a,01-2022,1367.0,01-2022,new jersey,tablet,22.0,3.0,0.92,paid_facebook,311
program_a,01-2022,1950.0,01-2022,oregon,mobile,36.0,6.0,0.53,paid_facebook,312
program_a,01-2022,1969.0,01-2022,new hampshire,mobile,29.0,4.0,0.74,paid_facebook,313
program_a,01-2022,869.0,01-2022,rhode island,tablet,13.0,3.0,1.0,paid_facebook,314
program_a,01-2022,544.0,01-2022,district of columbia,tablet,8.0,2.0,0.46,paid_facebook,315
program_a,01-2022,2013.0,01-2022,massachusetts,,21.0,2.0,0.57,paid_facebook,316
program_a,01-2022,2025.0,01-2022,hawaii,mobile,30.0,3.0,0.3,paid_facebook,317
program_a,01-2022,1700.0,01-2022,missouri,,30.0,6.0,1.29,paid_facebook,318
program_a,01-2022,1689.0,01-2022,nevada,mobile,23.0,3.0,1.07,paid_facebook,319
program_a,01-2022,677.0,01-2022,north dakota,mobile,10.0,2.0,0.13,paid_facebook,320
program_a,01-2022,2413.0,01-2022,california,,31.0,4.0,0.28,paid_facebook,321
program_a,01-2022,1100.0,01-2022,michigan,desktop,18.0,3.0,0.74,paid_facebook,322
program_a,01-2022,651.0,01-2022,new mexico,,9.0,2.0,0.6,paid_facebook,323
program_a,01-2022,767.0,01-2022,new york,mobile,11.0,1.0,0.22,paid_facebook,324
program_a,01-2022,844.0,01-2022,oregon,desktop,11.0,2.0,0.4,paid_facebook,325
program_a,01-2022,1696.0,01-2022,tennessee,desktop,23.0,2.0,0.36,paid_facebook,326
program_a,02-2022,2486.0,01-2022,massachusetts,mobile,25.0,5.0,1.61,paid_facebook,327
program_a,02-2022,847.0,01-2022,,mobile,16.0,2.0,0.13,paid_facebook,328
program_a,02-2022,2018.0,01-2022,new york,mobile,26.0,5.0,1.77,paid_facebook,329
program_a,02-2022,841.0,01-2022,north carolina,mobile,11.0,2.0,0.59,paid_facebook,330
program_a,02-2022,1510.0,01-2022,georgia,mobile,20.0,2.0,0.8,paid_facebook,331
program_a,02-2022,1800.0,01-2022,pennsylvania,mobile,22.0,3.0,1.11,paid_facebook,332
program_a,02-2022,577.0,01-2022,new jersey,mobile,9.0,2.0,0.35,paid_facebook,333
program_a,02-2022,1473.0,01-2022,michigan,mobile,17.0,2.0,0.63,paid_facebook,334
program_a,02-2022,1843.0,01-2022,florida,mobile,24.0,2.0,0.42,paid_facebook,335
program_a,02-2022,1686.0,01-2022,texas,mobile,19.0,4.0,0.8,paid_facebook,336
program_a,02-2022,633.0,01-2022,california,mobile,12.0,3.0,0.54,paid_facebook,337
program_a,02-2022,1086.0,01-2022,illinois,mobile,11.0,2.0,0.76,paid_facebook,338
program_a,02-2022,2344.0,01-2022,new hampshire,mobile,24.0,3.0,0.39,paid_facebook,339
program_a,02-2022,965.0,01-2022,ohio,mobile,15.0,3.0,0.27,paid_facebook,340
program_a,02-2022,1204.0,01-2022,tennessee,mobile,17.0,2.0,0.45,paid_facebook,341
program_a,02-2022,1857.0,01-2022,connecticut,mobile,20.0,3.0,1.18,paid_facebook,342
program_a,02-2022,1435.0,01-2022,wisconsin,mobile,18.0,4.0,1.28,paid_facebook,343
program_a,02-2022,2164.0,01-2022,virginia,mobile,27.0,4.0,0.61,paid_facebook,344
program_a,02-2022,507.0,01-2022,missouri,mobile,6.0,1.0,0.09,paid_facebook,345
program_a,02-2022,2446.0,01-2022,mississippi,mobile,27.0,4.0,0.72,paid_facebook,346
program_a,02-2022,1253.0,01-2022,maryland,mobile,16.0,2.0,0.44,paid_facebook,347
program_a,02-2022,1396.0,01-2022,south carolina,mobile,15.0,2.0,0.34,paid_facebook,348
program_a,02-2022,1836.0,01-2022,louisiana,mobile,21.0,3.0,1.01,paid_facebook,349
program_a,02-2022,1047.0,01-2022,indiana,mobile,15.0,2.0,0.14,paid_facebook,350
program_a,02-2022,608.0,01-2022,arkansas,mobile,7.0,1.0,0.28,paid_facebook,351
program_a,02-2022,1990.0,01-2022,north carolina,tablet,29.0,5.0,0.9,paid_facebook,352
program_a,02-2022,1046.0,01-2022,alabama,mobile,13.0,2.0,0.51,paid_facebook,353
program_a,02-2022,1648.0,01-2022,iowa,mobile,20.0,4.0,0.88,paid_facebook,354
program_a,02-2022,1295.0,01-2022,new york,tablet,21.0,2.0,0.43,paid_facebook,355
program_a,02-2022,1468.0,01-2022,delaware,mobile,24.0,4.0,1.08,paid_facebook,356
program_a,02-2022,517.0,01-2022,washington,mobile,6.0,1.0,0.24,paid_facebook,357
program_a,02-2022,557.0,01-2022,vermont,mobile,7.0,1.0,0.36,paid_facebook,358
program_a,02-2022,2149.0,01-2022,massachusetts,tablet,30.0,6.0,1.42,paid_facebook,359
program_a,02-2022,855.0,01-2022,iowa,desktop,17.0,3.0,1.16,paid_facebook,360
program_a,02-2022,779.0,01-2022,district of columbia,mobile,13.0,2.0,0.44,paid_facebook,361
program_a,02-2022,1158.0,01-2022,wyoming,mobile,15.0,3.0,1.0,paid_facebook,362
program_a,02-2022,2430.0,01-2022,kentucky,mobile,33.0,6.0,1.83,paid_facebook,363
program_a,02-2022,1773.0,01-2022,,tablet,29.0,4.0,1.03,paid_facebook,364
program_a,02-2022,2497.0,01-2022,west virginia,mobile,29.0,5.0,1.04,paid_facebook,365
program_a,02-2022,1618.0,01-2022,rhode island,mobile,18.0,3.0,1.07,paid_facebook,366
program_a,02-2022,810.0,01-2022,colorado,mobile,9.0,2.0,0.33,paid_facebook,367
program_a,02-2022,2274.0,01-2022,nevada,mobile,41.0,6.0,2.23,paid_facebook,368
program_a,02-2022,2087.0,01-2022,new mexico,mobile,30.0,3.0,1.1,paid_facebook,369
program_a,02-2022,2491.0,01-2022,arkansas,tablet,26.0,4.0,1.35,paid_facebook,370
program_a,02-2022,1535.0,01-2022,california,,25.0,4.0,1.26,paid_facebook,371
program_a,02-2022,1463.0,01-2022,new jersey,desktop,26.0,3.0,0.36,paid_facebook,372
program_a,03-2022,1663.0,01-2022,massachusetts,mobile,23.0,5.0,1.82,paid_facebook,373
program_a,03-2022,2876.0,01-2022,,mobile,41.0,8.0,0.77,paid_facebook,374
program_a,03-2022,2993.0,01-2022,new york,mobile,50.0,6.0,1.79,paid_facebook,375
program_a,03-2022,2801.0,01-2022,north carolina,mobile,47.0,9.0,2.06,paid_facebook,376
program_a,03-2022,2131.0,01-2022,texas,mobile,31.0,5.0,1.61,paid_facebook,377
program_a,03-2022,1317.0,01-2022,georgia,mobile,21.0,4.0,0.38,paid_facebook,378
program_a,03-2022,2984.0,01-2022,california,mobile,38.0,8.0,2.28,paid_facebook,379
program_a,03-2022,1511.0,01-2022,connecticut,mobile,18.0,4.0,0.42,paid_facebook,380
program_a,03-2022,2309.0,01-2022,new jersey,mobile,32.0,4.0,0.69,paid_facebook,381
program_a,03-2022,2223.0,01-2022,illinois,mobile,23.0,5.0,0.63,paid_facebook,382
program_a,03-2022,1976.0,01-2022,michigan,mobile,20.0,4.0,0.67,paid_facebook,383
program_a,03-2022,2064.0,01-2022,florida,mobile,33.0,5.0,0.26,paid_facebook,384
program_a,03-2022,1876.0,01-2022,virginia,mobile,22.0,4.0,1.48,paid_facebook,385
program_a,03-2022,1200.0,01-2022,maryland,mobile,18.0,2.0,0.55,paid_facebook,386
program_a,03-2022,1833.0,01-2022,tennessee,mobile,19.0,2.0,0.44,paid_facebook,387
program_a,03-2022,2276.0,01-2022,wisconsin,mobile,37.0,3.0,0.89,paid_facebook,388
program_a,03-2022,1332.0,01-2022,south carolina,mobile,26.0,3.0,0.58,paid_facebook,389
program_a,03-2022,2240.0,01-2022,colorado,mobile,30.0,5.0,0.84,paid_facebook,390
program_a,03-2022,2077.0,01-2022,ohio,mobile,26.0,3.0,1.11,paid_facebook,391
program_a,03-2022,1140.0,01-2022,hawaii,mobile,14.0,3.0,1.13,paid_facebook,392
program_a,03-2022,1166.0,01-2022,massachusetts,tablet,12.0,3.0,1.18,paid_facebook,393
program_a,03-2022,1008.0,01-2022,mississippi,mobile,19.0,3.0,0.62,paid_facebook,394
program_a,03-2022,1234.0,01-2022,missouri,mobile,18.0,4.0,0.84,paid_facebook,395
program_a,03-2022,2390.0,01-2022,new hampshire,mobile,33.0,6.0,0.78,paid_facebook,396
program_a,03-2022,2282.0,01-2022,nebraska,mobile,32.0,6.0,1.36,paid_facebook,397
program_a,03-2022,1399.0,01-2022,minnesota,mobile,14.0,3.0,0.33,paid_facebook,398
program_a,03-2022,2367.0,01-2022,pennsylvania,mobile,29.0,3.0,0.64,paid_facebook,399
program_a,03-2022,2472.0,01-2022,texas,,48.0,4.0,1.48,paid_facebook,400
program_a,03-2022,2801.0,01-2022,district of columbia,mobile,41.0,6.0,0.58,paid_facebook,401
program_a,03-2022,2504.0,01-2022,louisiana,mobile,27.0,3.0,0.55,paid_facebook,402
program_a,03-2022,2998.0,01-2022,iowa,mobile,40.0,8.0,2.42,paid_facebook,403
program_a,03-2022,1831.0,01-2022,north carolina,desktop,33.0,7.0,0.9,paid_facebook,404
program_a,03-2022,1890.0,01-2022,oklahoma,mobile,33.0,7.0,1.55,paid_facebook,405
program_a,03-2022,2118.0,01-2022,massachusetts,desktop,27.0,6.0,0.31,paid_facebook,406
program_a,03-2022,2967.0,01-2022,arkansas,mobile,48.0,8.0,2.02,paid_facebook,407
program_a,03-2022,1062.0,01-2022,new york,tablet,12.0,2.0,0.11,paid_facebook,408
program_a,03-2022,2974.0,01-2022,south carolina,tablet,31.0,4.0,0.63,paid_facebook,409
program_a,03-2022,1719.0,01-2022,kansas,mobile,20.0,2.0,0.46,paid_facebook,410
program_a,03-2022,1937.0,01-2022,nevada,mobile,24.0,3.0,0.53,paid_facebook,411
program_a,03-2022,1952.0,01-2022,rhode island,mobile,30.0,3.0,0.4,paid_facebook,412
program_a,03-2022,2863.0,01-2022,indiana,mobile,34.0,7.0,1.58,paid_facebook,413
program_a,03-2022,2673.0,01-2022,virginia,desktop,35.0,5.0,1.72,paid_facebook,414
program_a,03-2022,2192.0,01-2022,california,,27.0,3.0,0.38,paid_facebook,415
program_a,03-2022,2977.0,01-2022,mississippi,mobile,36.0,5.0,0.9,paid_facebook,416
program_a,03-2022,2672.0,01-2022,new york,desktop,41.0,5.0,0.49,paid_facebook,417
program_a,06-2020,,04-2020,oregon,,1.0,0.0,,paid_linkedin,418
program_a,08-2020,,07-2020,massachusetts,,1.0,0.0,,paid_linkedin,419
program_a,02-2021,1076.85,01-2021,massachusetts,,6.0,0.0,0.0,paid_linkedin,420
program_a,02-2021,199.05,01-2021,connecticut,,1.0,0.0,,paid_linkedin,421
program_a,02-2021,172.67,01-2021,new hampshire,,1.0,0.0,0.0,paid_linkedin,422
program_a,03-2021,1060.97,01-2021,massachusetts,,5.0,0.0,0.0,paid_linkedin,423
program_a,03-2021,191.74,01-2021,connecticut,,1.0,0.0,0.0,paid_linkedin,424
program_a,03-2021,13.46,01-2021,california,,1.0,0.0,,paid_linkedin,425
program_a,03-2021,13.46,01-2021,michigan,,1.0,0.0,,paid_linkedin,426
program_a,03-2021,13.46,01-2021,north carolina,,1.0,0.0,0.0,paid_linkedin,427
program_a,03-2021,13.46,01-2021,ohio,,1.0,0.0,,paid_linkedin,428
program_a,03-2021,13.46,01-2021,oregon,,1.0,0.0,0.0,paid_linkedin,429
program_a,03-2021,13.46,01-2021,virginia,,1.0,0.0,,paid_linkedin,430
program_a,04-2021,421.23,04-2021,massachusetts,,1.0,0.0,0.0,paid_linkedin,431
program_a,04-2021,381.87,04-2021,kentucky,desktop,1.0,0.0,,paid_linkedin,432
program_a,04-2021,359.9,04-2021,massachusetts,mobile,1.0,0.0,,paid_linkedin,433
program_a,05-2021,1683.61,04-2021,new york,,9.0,0.0,0.02,paid_linkedin,434
program_a,05-2021,1572.95,04-2021,massachusetts,,8.0,2.0,0.02,paid_linkedin,435
program_a,05-2021,1229.62,04-2021,texas,,5.0,2.0,0.01,paid_linkedin,436
program_a,05-2021,1115.99,04-2021,connecticut,,6.0,0.0,0.01,paid_linkedin,437
program_a,05-2021,861.22,04-2021,north carolina,,5.0,2.0,0.02,paid_linkedin,438
program_a,05-2021,710.52,04-2021,florida,,4.0,0.0,0.02,paid_linkedin,439
program_a,05-2021,565.97,04-2021,georgia,,3.0,0.0,0.01,paid_linkedin,440
program_a,05-2021,562.58,04-2021,colorado,,3.0,0.0,0.01,paid_linkedin,441
program_a,05-2021,513.79,04-2021,california,,3.0,0.0,0.01,paid_linkedin,442
program_a,05-2021,504.19,04-2021,tennessee,,4.0,1.0,1.01,paid_linkedin,443
program_a,05-2021,503.81,04-2021,ohio,,3.0,1.0,0.01,paid_linkedin,444
program_a,05-2021,416.94,04-2021,pennsylvania,,2.0,0.0,0.01,paid_linkedin,445
program_a,05-2021,381.38,04-2021,arkansas,,1.0,0.0,0.01,paid_linkedin,446
program_a,05-2021,373.81,04-2021,new jersey,,2.0,0.0,0.01,paid_linkedin,447
program_a,05-2021,359.77,04-2021,illinois,,2.0,0.0,0.01,paid_linkedin,448
program_a,05-2021,354.25,04-2021,wisconsin,,2.0,0.0,0.0,paid_linkedin,449
program_a,05-2021,330.58,04-2021,south carolina,tablet,1.0,0.0,,paid_linkedin,450
program_a,05-2021,295.15,04-2021,nevada,,1.0,0.0,0.0,paid_linkedin,451
program_a,05-2021,250.38,04-2021,michigan,,1.0,0.0,,paid_linkedin,452
program_a,05-2021,219.65,04-2021,alabama,,2.0,0.0,0.01,paid_linkedin,453
program_a,05-2021,204.71,04-2021,missouri,,1.0,0.0,0.01,paid_linkedin,454
program_a,05-2021,182.86,04-2021,maryland,,1.0,0.0,0.0,paid_linkedin,455
program_a,05-2021,181.93,04-2021,montana,,1.0,0.0,,paid_linkedin,456
program_a,05-2021,159.85,04-2021,rhode island,,1.0,1.0,0.0,paid_linkedin,457
program_a,05-2021,155.06,04-2021,south carolina,,1.0,0.0,0.01,paid_linkedin,458
program_a,05-2021,152.6,04-2021,virginia,,1.0,0.0,,paid_linkedin,459
program_a,05-2021,148.5,04-2021,idaho,,1.0,0.0,0.01,paid_linkedin,460
program_a,05-2021,147.48,04-2021,arizona,,1.0,0.0,0.0,paid_linkedin,461
program_a,05-2021,135.04,04-2021,south carolina,mobile,1.0,0.0,,paid_linkedin,462
program_a,05-2021,118.3,04-2021,north carolina,mobile,1.0,0.0,,paid_linkedin,463
program_a,05-2021,109.83,04-2021,minnesota,,1.0,0.0,,paid_linkedin,464
program_a,05-2021,108.73,04-2021,new hampshire,,1.0,0.0,,paid_linkedin,465
program_a,05-2021,7.98,04-2021,washington,,1.0,0.0,,paid_linkedin,466
program_a,06-2021,944.59,04-2021,new york,,3.0,0.0,0.0,paid_linkedin,467
program_a,06-2021,929.06,04-2021,north carolina,,7.0,1.0,0.01,paid_linkedin,468
program_a,06-2021,736.64,04-2021,tennessee,,5.0,1.0,0.01,paid_linkedin,469
program_a,06-2021,674.49,04-2021,pennsylvania,,2.0,0.0,0.0,paid_linkedin,470
program_a,06-2021,667.84,04-2021,texas,,6.0,0.0,0.01,paid_linkedin,471
program_a,06-2021,548.97,04-2021,california,,5.0,0.0,0.01,paid_linkedin,472
program_a,06-2021,507.9,04-2021,michigan,,5.0,0.0,0.0,paid_linkedin,473
program_a,06-2021,469.8,04-2021,ohio,,3.0,0.0,0.01,paid_linkedin,474
program_a,06-2021,440.44,04-2021,louisiana,,3.0,0.0,0.01,paid_linkedin,475
program_a,06-2021,411.73,04-2021,florida,,2.0,0.0,0.01,paid_linkedin,476
program_a,06-2021,336.86,04-2021,massachusetts,,1.0,0.0,0.0,paid_linkedin,477
program_a,06-2021,325.68,04-2021,south carolina,,3.0,0.0,0.0,paid_linkedin,478
program_a,06-2021,306.39,04-2021,virginia,,2.0,0.0,0.0,paid_linkedin,479
program_a,06-2021,233.25,04-2021,oregon,,2.0,0.0,0.01,paid_linkedin,480
program_a,06-2021,231.25,04-2021,rhode island,,1.0,0.0,0.0,paid_linkedin,481
program_a,06-2021,213.92,04-2021,illinois,,2.0,0.0,0.0,paid_linkedin,482
program_a,06-2021,184.12,04-2021,alabama,,2.0,1.0,1.0,paid_linkedin,483
program_a,06-2021,176.74,04-2021,oklahoma,,1.0,0.0,0.0,paid_linkedin,484
program_a,06-2021,164.54,04-2021,missouri,,2.0,0.0,0.0,paid_linkedin,485
program_a,06-2021,162.97,04-2021,kentucky,,1.0,0.0,,paid_linkedin,486
program_a,06-2021,151.89,04-2021,arkansas,,1.0,0.0,0.0,paid_linkedin,487
program_a,06-2021,132.81,04-2021,nebraska,,1.0,0.0,,paid_linkedin,488
program_a,06-2021,123.21,04-2021,georgia,,1.0,0.0,,paid_linkedin,489
program_a,06-2021,117.23,04-2021,indiana,,1.0,1.0,0.01,paid_linkedin,490
program_a,06-2021,116.58,04-2021,washington,,1.0,0.0,0.0,paid_linkedin,491
program_a,06-2021,113.54,04-2021,arizona,,1.0,0.0,0.0,paid_linkedin,492
program_a,06-2021,103.21,04-2021,maryland,,1.0,0.0,,paid_linkedin,493
program_a,06-2021,97.12,04-2021,wisconsin,,2.0,0.0,0.01,paid_linkedin,494
program_a,06-2021,91.63,04-2021,new mexico,,2.0,0.0,0.0,paid_linkedin,495
program_a,06-2021,90.46,04-2021,mississippi,,1.0,0.0,0.0,paid_linkedin,496
program_a,06-2021,89.79,04-2021,iowa,,1.0,0.0,,paid_linkedin,497
program_a,06-2021,,04-2021,,,,0.0,,paid_linkedin,498
program_a,06-2021,,04-2021,california,,1.0,0.0,,paid_linkedin,499
program_a,07-2021,401.0,07-2021,kansas,,1.0,0.0,0.0,paid_linkedin,500
program_a,07-2021,338.01,07-2021,maryland,,1.0,0.0,0.0,paid_linkedin,501
program_a,07-2021,306.16,07-2021,new jersey,mobile,1.0,0.0,0.0,paid_linkedin,502
program_a,07-2021,253.48,07-2021,washington,mobile,1.0,0.0,0.0,paid_linkedin,503
program_a,07-2021,197.58,07-2021,massachusetts,,1.0,0.0,0.0,paid_linkedin,504
program_a,07-2021,197.58,07-2021,new york,,1.0,0.0,0.0,paid_linkedin,505
program_a,08-2021,3022.42,07-2021,new york,mobile,17.0,1.0,0.02,paid_linkedin,506
program_a,08-2021,988.51,07-2021,massachusetts,mobile,7.0,1.0,0.02,paid_linkedin,507
program_a,08-2021,632.96,07-2021,connecticut,mobile,5.0,2.0,0.02,paid_linkedin,508
program_a,08-2021,578.27,07-2021,new york,desktop,3.0,0.0,0.0,paid_linkedin,509
program_a,08-2021,473.58,07-2021,massachusetts,desktop,2.0,0.0,0.0,paid_linkedin,510
program_a,08-2021,440.48,07-2021,connecticut,desktop,3.0,0.0,,paid_linkedin,511
program_a,08-2021,398.54,07-2021,pennsylvania,tablet,2.0,0.0,0.0,paid_linkedin,512
program_a,08-2021,355.94,07-2021,pennsylvania,mobile,1.0,0.0,0.0,paid_linkedin,513
program_a,08-2021,337.73,07-2021,wisconsin,mobile,1.0,0.0,0.0,paid_linkedin,514
program_a,08-2021,324.06,07-2021,maryland,mobile,2.0,0.0,,paid_linkedin,515
program_a,08-2021,283.18,07-2021,maine,tablet,1.0,0.0,,paid_linkedin,516
program_a,08-2021,273.87,07-2021,michigan,mobile,2.0,0.0,0.0,paid_linkedin,517
program_a,08-2021,264.48,07-2021,new york,tablet,2.0,0.0,0.0,paid_linkedin,518
program_a,08-2021,258.99,07-2021,,mobile,1.0,0.0,0.0,paid_linkedin,519
program_a,08-2021,257.44,07-2021,new jersey,desktop,2.0,0.0,,paid_linkedin,520
program_a,08-2021,218.14,07-2021,new hampshire,desktop,1.0,0.0,0.0,paid_linkedin,521
program_a,08-2021,211.38,07-2021,alaska,mobile,1.0,0.0,0.0,paid_linkedin,522
program_a,08-2021,196.61,07-2021,texas,mobile,2.0,1.0,0.01,paid_linkedin,523
program_a,08-2021,188.52,07-2021,tennessee,desktop,2.0,1.0,0.0,paid_linkedin,524
program_a,08-2021,185.37,07-2021,north carolina,tablet,1.0,0.0,,paid_linkedin,525
program_a,08-2021,178.76,07-2021,north carolina,desktop,2.0,0.0,0.0,paid_linkedin,526
program_a,08-2021,171.12,07-2021,rhode island,tablet,1.0,0.0,0.0,paid_linkedin,527
program_a,08-2021,152.47,07-2021,massachusetts,tablet,1.0,0.0,,paid_linkedin,528
program_a,08-2021,127.18,07-2021,alabama,desktop,1.0,0.0,0.0,paid_linkedin,529
program_a,08-2021,123.7,07-2021,pennsylvania,desktop,1.0,0.0,,paid_linkedin,530
program_a,08-2021,123.52,07-2021,maine,desktop,1.0,0.0,,paid_linkedin,531
program_a,08-2021,122.33,07-2021,north carolina,mobile,1.0,0.0,0.0,paid_linkedin,532
program_a,08-2021,115.88,07-2021,iowa,mobile,1.0,0.0,0.0,paid_linkedin,533
program_a,08-2021,114.51,07-2021,kentucky,mobile,1.0,0.0,0.0,paid_linkedin,534
program_a,08-2021,114.51,07-2021,virginia,desktop,1.0,1.0,1.0,paid_linkedin,535
program_a,08-2021,113.23,07-2021,texas,desktop,1.0,0.0,,paid_linkedin,536
program_a,08-2021,109.89,07-2021,south carolina,mobile,1.0,0.0,0.0,paid_linkedin,537
program_a,08-2021,109.89,07-2021,virginia,mobile,1.0,0.0,0.0,paid_linkedin,538
program_a,08-2021,107.96,07-2021,,desktop,1.0,0.0,0.0,paid_linkedin,539
program_a,08-2021,106.32,07-2021,nebraska,tablet,1.0,0.0,0.0,paid_linkedin,540
program_a,08-2021,97.16,07-2021,connecticut,tablet,1.0,0.0,0.0,paid_linkedin,541
program_a,08-2021,86.63,07-2021,rhode island,mobile,1.0,0.0,0.0,paid_linkedin,542
program_a,08-2021,78.85,07-2021,minnesota,mobile,1.0,0.0,,paid_linkedin,543
program_a,08-2021,55.56,07-2021,alabama,mobile,1.0,0.0,0.0,paid_linkedin,544
program_a,08-2021,55.56,07-2021,colorado,mobile,1.0,0.0,0.0,paid_linkedin,545
program_a,09-2021,1117.16,07-2021,new york,mobile,5.0,0.0,0.01,paid_linkedin,546
program_a,09-2021,1107.63,07-2021,massachusetts,mobile,5.0,0.0,0.02,paid_linkedin,547
program_a,09-2021,641.95,07-2021,pennsylvania,mobile,3.0,0.0,0.01,paid_linkedin,548
program_a,09-2021,463.88,07-2021,new york,desktop,2.0,0.0,0.01,paid_linkedin,549
program_a,09-2021,442.42,07-2021,massachusetts,desktop,2.0,0.0,0.0,paid_linkedin,550
program_a,09-2021,428.84,07-2021,texas,desktop,1.0,0.0,0.0,paid_linkedin,551
program_a,09-2021,310.33,07-2021,florida,mobile,2.0,0.0,0.0,paid_linkedin,552
program_a,09-2021,274.8,07-2021,,desktop,1.0,0.0,0.0,paid_linkedin,553
program_a,09-2021,272.95,07-2021,maryland,mobile,2.0,0.0,0.0,paid_linkedin,554
program_a,09-2021,251.04,07-2021,alabama,mobile,2.0,0.0,0.0,paid_linkedin,555
program_a,09-2021,229.78,07-2021,california,mobile,2.0,0.0,0.0,paid_linkedin,556
program_a,09-2021,199.45,07-2021,oregon,mobile,2.0,0.0,0.0,paid_linkedin,557
program_a,09-2021,187.44,07-2021,missouri,mobile,1.0,1.0,0.0,paid_linkedin,558
program_a,09-2021,187.38,07-2021,michigan,mobile,2.0,0.0,0.0,paid_linkedin,559
program_a,09-2021,187.03,07-2021,tennessee,desktop,1.0,0.0,0.0,paid_linkedin,560
program_a,09-2021,181.69,07-2021,north carolina,mobile,2.0,0.0,0.01,paid_linkedin,561
program_a,09-2021,171.33,07-2021,iowa,mobile,2.0,0.0,,paid_linkedin,562
program_a,09-2021,162.76,07-2021,illinois,desktop,1.0,0.0,0.0,paid_linkedin,563
program_a,09-2021,158.09,07-2021,pennsylvania,tablet,1.0,0.0,0.0,paid_linkedin,564
program_a,09-2021,133.74,07-2021,new york,tablet,1.0,0.0,,paid_linkedin,565
